season,match_date,team,manager,manager_start_date,points,points_last_5,points_last_10,matches_into_tenure_so_far,tenure_days_so_far,league_position_before_match,points_to_date,gd_to_date,expectation_baseline,expectation_source,expectation_gap,event_observed,event_type,tenure_total_duration_days,tenure_end_date
1011,21/08/2010,Arsenal,Arsène Wenger,01/10/1996,3,5,15,191,5072,5,1,0,3,prior_finish,-2,1,sacked,7894,13/05/2018
1011,14/11/2010,Arsenal,Arsène Wenger,01/10/1996,3,12,19,202,5157,2,23,13,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,27/11/2010,Arsenal,Arsène Wenger,01/10/1996,3,9,16,204,5170,2,26,13,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,01/05/2011,Arsenal,Arsène Wenger,01/10/1996,3,6,15,224,5325,2,64,31,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,29/12/2010,Arsenal,Arsène Wenger,01/10/1996,1,9,21,208,5202,1,35,17,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,05/01/2011,Arsenal,Arsène Wenger,01/10/1996,1,10,19,210,5209,2,39,20,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,12/02/2011,Arsenal,Arsène Wenger,01/10/1996,3,11,21,215,5247,2,50,27,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,05/02/2011,Arsenal,Arsène Wenger,01/10/1996,1,13,23,214,5240,2,49,27,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,15/05/2011,Arsenal,Arsène Wenger,01/10/1996,0,5,14,226,5339,2,67,30,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,10/11/2010,Arsenal,Arsène Wenger,01/10/1996,3,9,19,201,5153,3,20,11,3,prior_finish,0,1,sacked,7894,13/05/2018
1011,01/02/2011,Arsenal,Arsène Wenger,01/10/1996,3,11,20,213,5236,2,46,26,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,28/08/2010,Arsenal,Arsène Wenger,01/10/1996,3,8,15,192,5079,2,4,6,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,05/03/2011,Arsenal,Arsène Wenger,01/10/1996,1,13,24,217,5268,1,56,30,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,16/10/2010,Arsenal,Arsène Wenger,01/10/1996,3,7,15,197,5128,3,11,7,3,prior_finish,0,1,sacked,7894,13/05/2018
1011,04/12/2010,Arsenal,Arsène Wenger,01/10/1996,3,9,18,205,5177,2,29,15,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,19/03/2011,Arsenal,Arsène Wenger,01/10/1996,1,11,22,218,5282,2,57,30,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,03/10/2010,Arsenal,Arsène Wenger,01/10/1996,0,10,15,196,5115,2,11,9,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,18/09/2010,Arsenal,Arsène Wenger,01/10/1996,1,13,17,194,5100,1,10,10,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,17/04/2011,Arsenal,Arsène Wenger,01/10/1996,1,9,22,221,5311,1,62,32,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,10/04/2011,Arsenal,Arsène Wenger,01/10/1996,3,9,20,220,5304,1,59,30,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,20/11/2010,Arsenal,Arsène Wenger,01/10/1996,0,12,19,203,5163,2,26,14,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,11/09/2010,Arsenal,Arsène Wenger,01/10/1996,3,10,15,193,5093,2,7,7,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,20/04/2011,Arsenal,Arsène Wenger,01/10/1996,1,7,20,222,5314,1,63,32,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,30/10/2010,Arsenal,Arsène Wenger,01/10/1996,3,7,20,199,5142,2,17,11,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,22/01/2011,Arsenal,Arsène Wenger,01/10/1996,3,11,20,212,5226,3,43,23,3,prior_finish,0,1,sacked,7894,13/05/2018
1011,27/12/2010,Arsenal,Arsène Wenger,01/10/1996,3,9,21,207,5200,1,32,15,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,15/08/2010,Arsenal,Arsène Wenger,01/10/1996,1,4,17,190,5066,1,0,0,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,02/04/2011,Arsenal,Arsène Wenger,01/10/1996,1,9,22,219,5296,2,58,30,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,13/12/2010,Arsenal,Arsène Wenger,01/10/1996,0,12,21,206,5186,1,32,16,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,07/11/2010,Arsenal,Arsène Wenger,01/10/1996,0,9,20,200,5150,2,20,12,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,15/01/2011,Arsenal,Arsène Wenger,01/10/1996,3,8,20,211,5219,2,40,20,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,25/09/2010,Arsenal,Arsène Wenger,01/10/1996,0,11,15,195,5107,2,11,10,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,25/09/2010,Everton,David Moyes,15/03/2002,1,2,13,195,3116,13,2,-3,8,prior_finish,-5,0,end_of_season,4096,01/06/2013
1011,09/03/2011,Everton,David Moyes,15/03/2002,1,9,15,218,3281,1,36,0,8,prior_finish,7,0,end_of_season,4096,01/06/2013
1011,02/04/2011,Everton,David Moyes,15/03/2002,1,10,18,220,3305,6,40,1,8,prior_finish,2,0,end_of_season,4096,01/06/2013
1011,07/05/2011,Everton,David Moyes,15/03/2002,3,8,18,225,3340,3,48,5,8,prior_finish,5,0,end_of_season,4096,01/06/2013
1011,17/10/2010,Everton,David Moyes,15/03/2002,3,5,13,197,3138,3,6,-1,8,prior_finish,5,0,end_of_season,4096,01/06/2013
1011,01/02/2011,Everton,David Moyes,15/03/2002,0,6,12,213,3245,6,27,-2,8,prior_finish,2,0,end_of_season,4096,01/06/2013
1011,26/02/2011,Everton,David Moyes,15/03/2002,3,5,13,216,3270,7,30,-3,8,prior_finish,1,0,end_of_season,4096,01/06/2013
1011,04/12/2010,Everton,David Moyes,15/03/2002,1,3,14,205,3186,9,16,-2,8,prior_finish,-1,0,end_of_season,4096,01/06/2013
1011,29/08/2010,Everton,David Moyes,15/03/2002,0,8,17,192,3089,6,1,-1,8,prior_finish,2,0,end_of_season,4096,01/06/2013
1011,30/04/2011,Everton,David Moyes,15/03/2002,1,10,20,224,3333,3,47,5,8,prior_finish,5,0,end_of_season,4096,01/06/2013
1011,18/09/2010,Everton,David Moyes,15/03/2002,0,5,14,194,3109,13,2,-2,8,prior_finish,-5,0,end_of_season,4096,01/06/2013
1011,20/12/2010,Everton,David Moyes,15/03/2002,3,3,12,207,3202,2,18,-2,8,prior_finish,6,0,end_of_season,4096,01/06/2013
1011,05/02/2011,Everton,David Moyes,15/03/2002,3,5,11,214,3249,13,27,-3,8,prior_finish,-5,0,end_of_season,4096,01/06/2013
1011,16/01/2011,Everton,David Moyes,15/03/2002,1,8,11,211,3229,5,25,-2,8,prior_finish,3,0,end_of_season,4096,01/06/2013
1011,28/12/2010,Everton,David Moyes,15/03/2002,1,6,12,208,3210,10,21,-1,8,prior_finish,-2,0,end_of_season,4096,01/06/2013
1011,23/10/2010,Everton,David Moyes,15/03/2002,1,8,13,198,3144,7,9,1,8,prior_finish,1,0,end_of_season,4096,01/06/2013
1011,22/05/2011,Everton,David Moyes,15/03/2002,3,7,18,227,3355,7,51,5,8,prior_finish,1,0,end_of_season,4096,01/06/2013
1011,13/02/2011,Everton,David Moyes,15/03/2002,0,8,14,215,3257,2,30,-1,8,prior_finish,6,0,end_of_season,4096,01/06/2013
1011,21/08/2010,Everton,David Moyes,15/03/2002,1,10,19,191,3081,10,0,-1,8,prior_finish,-2,0,end_of_season,4096,01/06/2013
1011,22/11/2010,Everton,David Moyes,15/03/2002,1,6,14,203,3174,2,15,1,8,prior_finish,6,0,end_of_season,4096,01/06/2013
1011,11/09/2010,Everton,David Moyes,15/03/2002,1,5,14,193,3102,15,1,-2,8,prior_finish,-7,0,end_of_season,4096,01/06/2013
1011,19/03/2011,Everton,David Moyes,15/03/2002,3,10,15,219,3291,5,37,0,8,prior_finish,3,0,end_of_season,4096,01/06/2013
1011,01/01/2011,Everton,David Moyes,15/03/2002,0,6,12,209,3214,10,22,-1,8,prior_finish,-2,0,end_of_season,4096,01/06/2013
1011,05/03/2011,Everton,David Moyes,15/03/2002,3,7,15,217,3277,7,33,-1,8,prior_finish,1,0,end_of_season,4096,01/06/2013
1011,14/08/2010,Everton,David Moyes,15/03/2002,0,11,20,190,3074,1,0,0,8,prior_finish,7,0,end_of_season,4096,01/06/2013
1011,22/01/2011,Everton,David Moyes,15/03/2002,1,8,11,212,3235,9,26,-2,8,prior_finish,-1,0,end_of_season,4096,01/06/2013
1011,14/11/2010,Everton,David Moyes,15/03/2002,0,9,14,202,3166,4,15,2,8,prior_finish,4,0,end_of_season,4096,01/06/2013
1011,11/12/2010,Everton,David Moyes,15/03/2002,1,3,14,206,3193,8,17,-2,8,prior_finish,0,0,end_of_season,4096,01/06/2013
1011,14/05/2011,Everton,David Moyes,15/03/2002,0,10,21,226,3347,2,51,6,8,prior_finish,6,0,end_of_season,4096,01/06/2013
1011,23/04/2011,Everton,David Moyes,15/03/2002,0,11,20,223,3326,5,47,6,8,prior_finish,3,0,end_of_season,4096,01/06/2013
1011,02/10/2010,Everton,David Moyes,15/03/2002,3,3,13,196,3123,14,3,-3,8,prior_finish,-6,0,end_of_season,4096,01/06/2013
1011,09/04/2011,Everton,David Moyes,15/03/2002,3,11,16,221,3312,4,41,1,8,prior_finish,4,0,end_of_season,4096,01/06/2013
1011,05/01/2011,Everton,David Moyes,15/03/2002,3,6,9,210,3218,10,22,-3,8,prior_finish,-2,0,end_of_season,4096,01/06/2013
1011,30/10/2010,Everton,David Moyes,15/03/2002,3,8,13,199,3151,6,10,1,8,prior_finish,2,0,end_of_season,4096,01/06/2013
1011,10/11/2010,Everton,David Moyes,15/03/2002,1,11,14,201,3162,9,14,2,8,prior_finish,-1,0,end_of_season,4096,01/06/2013
1011,27/11/2010,Everton,David Moyes,15/03/2002,0,6,14,204,3179,10,16,1,8,prior_finish,-2,0,end_of_season,4096,01/06/2013
1011,06/11/2010,Everton,David Moyes,15/03/2002,1,11,13,200,3158,3,13,2,8,prior_finish,5,0,end_of_season,4096,01/06/2013
1011,16/04/2011,Everton,David Moyes,15/03/2002,3,11,18,222,3319,2,44,4,8,prior_finish,6,0,end_of_season,4096,01/06/2013
1011,08/05/2011,Stoke,Tony Pulis,15/06/2006,3,6,10,111,1788,4,43,0,11,prior_finish,7,0,end_of_season,2532,21/05/2013
1011,04/01/2011,Stoke,Tony Pulis,15/06/2006,0,7,17,96,1664,2,27,1,11,prior_finish,9,0,end_of_season,2532,21/05/2013
1011,02/04/2011,Stoke,Tony Pulis,15/06/2006,1,4,10,106,1752,8,37,-2,11,prior_finish,3,0,end_of_season,2532,21/05/2013
1011,26/04/2011,Stoke,Tony Pulis,15/06/2006,3,5,9,109,1776,1,39,-3,11,prior_finish,10,0,end_of_season,2532,21/05/2013
1011,28/12/2010,Stoke,Tony Pulis,15/06/2006,0,8,14,94,1657,5,24,1,11,prior_finish,6,0,end_of_season,2532,21/05/2013
1011,24/10/2010,Stoke,Tony Pulis,15/06/2006,0,10,13,84,1592,4,10,-2,11,prior_finish,7,0,end_of_season,2532,21/05/2013
1011,14/08/2010,Stoke,Tony Pulis,15/06/2006,0,4,12,76,1521,1,0,0,11,prior_finish,10,0,end_of_season,2532,21/05/2013
1011,01/01/2011,Stoke,Tony Pulis,15/06/2006,3,5,14,95,1661,9,24,-1,11,prior_finish,2,0,end_of_season,2532,21/05/2013
1011,28/02/2011,Stoke,Tony Pulis,15/06/2006,1,3,12,103,1719,1,33,-3,11,prior_finish,10,0,end_of_season,2532,21/05/2013
1011,09/04/2011,Stoke,Tony Pulis,15/06/2006,0,5,11,107,1759,7,38,-2,11,prior_finish,4,0,end_of_season,2532,21/05/2013
1011,22/01/2011,Stoke,Tony Pulis,15/06/2006,0,9,17,98,1682,6,30,2,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,09/11/2010,Stoke,Tony Pulis,15/06/2006,3,3,10,87,1608,4,10,-6,11,prior_finish,7,0,end_of_season,2532,21/05/2013
1011,06/11/2010,Stoke,Tony Pulis,15/06/2006,0,6,10,86,1605,10,10,-4,11,prior_finish,1,0,end_of_season,2532,21/05/2013
1011,04/12/2010,Stoke,Tony Pulis,15/06/2006,1,10,16,91,1633,6,20,0,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,02/10/2010,Stoke,Tony Pulis,15/06/2006,3,7,11,82,1570,10,7,-2,11,prior_finish,1,0,end_of_season,2532,21/05/2013
1011,26/09/2010,Stoke,Tony Pulis,15/06/2006,3,4,8,81,1564,6,4,-3,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,12/02/2011,Stoke,Tony Pulis,15/06/2006,0,6,13,101,1703,7,33,-1,11,prior_finish,4,0,end_of_season,2532,21/05/2013
1011,15/01/2011,Stoke,Tony Pulis,15/06/2006,3,6,17,97,1675,7,27,0,11,prior_finish,4,0,end_of_season,2532,21/05/2013
1011,23/02/2011,Stoke,Tony Pulis,15/06/2006,0,6,12,102,1714,2,33,-2,11,prior_finish,9,0,end_of_season,2532,21/05/2013
1011,19/03/2011,Stoke,Tony Pulis,15/06/2006,3,4,10,105,1738,8,34,-6,11,prior_finish,3,0,end_of_season,2532,21/05/2013
1011,23/04/2011,Stoke,Tony Pulis,15/06/2006,1,5,8,108,1773,10,38,-3,11,prior_finish,1,0,end_of_season,2532,21/05/2013
1011,20/11/2010,Stoke,Tony Pulis,15/06/2006,3,6,16,89,1619,7,16,-3,11,prior_finish,4,0,end_of_season,2532,21/05/2013
1011,13/09/2010,Stoke,Tony Pulis,15/06/2006,3,3,8,79,1551,2,0,-4,11,prior_finish,9,0,end_of_season,2532,21/05/2013
1011,18/09/2010,Stoke,Tony Pulis,15/06/2006,1,3,8,80,1556,12,3,-3,11,prior_finish,-1,0,end_of_season,2532,21/05/2013
1011,21/08/2010,Stoke,Tony Pulis,15/06/2006,0,4,11,77,1528,10,0,-1,11,prior_finish,1,0,end_of_season,2532,21/05/2013
1011,27/11/2010,Stoke,Tony Pulis,15/06/2006,1,9,16,90,1626,6,19,0,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,30/04/2011,Stoke,Tony Pulis,15/06/2006,1,8,12,110,1780,6,42,0,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,26/12/2010,Stoke,Tony Pulis,15/06/2006,3,8,11,93,1655,9,21,-1,11,prior_finish,2,0,end_of_season,2532,21/05/2013
1011,05/02/2011,Stoke,Tony Pulis,15/06/2006,3,6,11,100,1696,9,30,-2,11,prior_finish,2,0,end_of_season,2532,21/05/2013
1011,11/12/2010,Stoke,Tony Pulis,15/06/2006,0,11,14,92,1640,5,21,0,11,prior_finish,6,0,end_of_season,2532,21/05/2013
1011,05/03/2011,Stoke,Tony Pulis,15/06/2006,0,4,10,104,1724,6,34,-3,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,28/08/2010,Stoke,Tony Pulis,15/06/2006,0,4,11,78,1535,10,0,-2,11,prior_finish,1,0,end_of_season,2532,21/05/2013
1011,13/11/2010,Stoke,Tony Pulis,15/06/2006,3,3,13,88,1612,12,13,-5,11,prior_finish,-1,0,end_of_season,2532,21/05/2013
1011,16/10/2010,Stoke,Tony Pulis,15/06/2006,0,10,14,83,1584,6,10,-1,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,17/05/2011,Stoke,Tony Pulis,15/06/2006,0,8,13,112,1797,2,46,2,11,prior_finish,9,0,end_of_season,2532,21/05/2013
1011,30/10/2010,Stoke,Tony Pulis,15/06/2006,0,7,10,85,1598,7,10,-3,11,prior_finish,4,0,end_of_season,2532,21/05/2013
1011,02/02/2011,Stoke,Tony Pulis,15/06/2006,0,6,14,99,1693,6,30,0,11,prior_finish,5,0,end_of_season,2532,21/05/2013
1011,22/05/2011,Stoke,Tony Pulis,15/06/2006,0,8,13,113,1802,9,46,-1,11,prior_finish,2,0,end_of_season,2532,21/05/2013
1011,05/02/2011,Wolves,Mick McCarthy,05/08/2006,3,3,12,62,1645,16,21,-18,15,prior_finish,-1,1,sacked,2019,14/02/2012
1011,06/03/2011,Wolves,Mick McCarthy,05/08/2006,1,7,13,66,1674,4,28,-15,15,prior_finish,11,1,sacked,2019,14/02/2012
1011,13/11/2010,Wolves,Mick McCarthy,05/08/2006,0,4,5,50,1561,15,9,-9,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,26/02/2011,Wolves,Mick McCarthy,05/08/2006,3,4,10,65,1666,10,25,-19,15,prior_finish,5,1,sacked,2019,14/02/2012
1011,11/09/2010,Wolves,Mick McCarthy,05/08/2006,0,8,12,41,1498,5,5,1,15,prior_finish,10,1,sacked,2019,14/02/2012
1011,04/12/2010,Wolves,Mick McCarthy,05/08/2006,0,3,7,53,1582,12,12,-10,15,prior_finish,3,1,sacked,2019,14/02/2012
1011,14/05/2011,Wolves,Mick McCarthy,05/08/2006,3,5,13,74,1743,7,37,-21,15,prior_finish,8,1,sacked,2019,14/02/2012
1011,12/02/2011,Wolves,Mick McCarthy,05/08/2006,0,6,12,63,1652,15,24,-17,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,26/12/2010,Wolves,Mick McCarthy,05/08/2006,0,6,10,55,1604,13,15,-12,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,02/04/2011,Wolves,Mick McCarthy,05/08/2006,0,8,14,68,1701,14,32,-14,15,prior_finish,1,1,sacked,2019,14/02/2012
1011,12/12/2010,Wolves,Mick McCarthy,05/08/2006,3,3,7,54,1590,6,12,-13,15,prior_finish,9,1,sacked,2019,14/02/2012
1011,30/10/2010,Wolves,Mick McCarthy,05/08/2006,3,1,9,47,1547,11,6,-7,15,prior_finish,4,1,sacked,2019,14/02/2012
1011,16/10/2010,Wolves,Mick McCarthy,05/08/2006,1,1,9,45,1533,13,5,-5,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,23/04/2011,Wolves,Mick McCarthy,05/08/2006,1,7,11,70,1722,16,32,-20,15,prior_finish,-1,1,sacked,2019,14/02/2012
1011,14/08/2010,Wolves,Mick McCarthy,05/08/2006,3,6,14,38,1470,1,0,0,15,prior_finish,14,1,sacked,2019,14/02/2012
1011,26/04/2011,Wolves,Mick McCarthy,05/08/2006,0,5,12,71,1725,2,33,-20,15,prior_finish,13,1,sacked,2019,14/02/2012
1011,02/10/2010,Wolves,Mick McCarthy,05/08/2006,0,2,10,44,1519,11,5,-3,15,prior_finish,4,1,sacked,2019,14/02/2012
1011,19/03/2011,Wolves,Mick McCarthy,05/08/2006,3,8,11,67,1687,15,29,-15,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,22/05/2011,Wolves,Mick McCarthy,05/08/2006,0,8,15,75,1751,17,40,-19,15,prior_finish,-2,1,sacked,2019,14/02/2012
1011,18/09/2010,Wolves,Mick McCarthy,05/08/2006,0,8,11,42,1505,5,5,0,15,prior_finish,10,1,sacked,2019,14/02/2012
1011,22/01/2011,Wolves,Mick McCarthy,05/08/2006,0,6,12,60,1631,15,21,-14,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,26/09/2010,Wolves,Mick McCarthy,05/08/2006,0,5,11,43,1513,5,5,-2,15,prior_finish,10,1,sacked,2019,14/02/2012
1011,23/10/2010,Wolves,Mick McCarthy,05/08/2006,0,1,9,46,1540,13,6,-5,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,01/01/2011,Wolves,Mick McCarthy,05/08/2006,0,9,12,57,1610,15,18,-12,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,20/11/2010,Wolves,Mick McCarthy,05/08/2006,0,3,4,51,1568,13,9,-10,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,01/05/2011,Wolves,Mick McCarthy,05/08/2006,1,4,12,72,1730,7,33,-23,15,prior_finish,8,1,sacked,2019,14/02/2012
1011,15/01/2011,Wolves,Mick McCarthy,05/08/2006,0,9,12,59,1624,10,21,-13,15,prior_finish,5,1,sacked,2019,14/02/2012
1011,20/02/2011,Wolves,Mick McCarthy,05/08/2006,1,3,12,64,1660,2,24,-19,15,prior_finish,13,1,sacked,2019,14/02/2012
1011,06/11/2010,Wolves,Mick McCarthy,05/08/2006,0,4,9,48,1554,13,9,-6,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,21/08/2010,Wolves,Mick McCarthy,05/08/2006,1,8,14,39,1477,3,3,1,15,prior_finish,12,1,sacked,2019,14/02/2012
1011,29/12/2010,Wolves,Mick McCarthy,05/08/2006,3,6,9,56,1607,6,15,-13,15,prior_finish,9,1,sacked,2019,14/02/2012
1011,08/05/2011,Wolves,Mick McCarthy,05/08/2006,3,2,10,73,1737,6,34,-23,15,prior_finish,9,1,sacked,2019,14/02/2012
1011,10/11/2010,Wolves,Mick McCarthy,05/08/2006,0,4,6,49,1558,15,9,-7,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,09/04/2011,Wolves,Mick McCarthy,05/08/2006,0,8,11,69,1708,13,32,-17,15,prior_finish,2,1,sacked,2019,14/02/2012
1011,27/11/2010,Wolves,Mick McCarthy,05/08/2006,3,3,4,52,1575,15,9,-11,15,prior_finish,0,1,sacked,2019,14/02/2012
1011,02/02/2011,Wolves,Mick McCarthy,05/08/2006,0,6,12,61,1642,11,21,-17,15,prior_finish,4,1,sacked,2019,14/02/2012
1011,05/01/2011,Wolves,Mick McCarthy,05/08/2006,3,6,9,58,1614,14,18,-14,15,prior_finish,1,1,sacked,2019,14/02/2012
1011,28/08/2010,Wolves,Mick McCarthy,05/08/2006,1,8,14,40,1484,4,4,1,15,prior_finish,11,1,sacked,2019,14/02/2012
1011,21/08/2010,Birmingham,Alex McLeish,28/11/2007,3,5,7,63,997,5,1,0,9,prior_finish,4,0,end_of_season,1496,12/06/2011
1011,16/04/2011,Birmingham,Alex McLeish,28/11/2007,3,5,12,93,1235,6,35,-12,9,prior_finish,3,0,end_of_season,1496,12/06/2011
1011,31/10/2010,Birmingham,Alex McLeish,28/11/2007,1,4,10,71,1068,5,10,-2,9,prior_finish,4,0,end_of_season,1496,12/06/2011
1011,16/10/2010,Birmingham,Alex McLeish,28/11/2007,0,3,10,69,1053,12,7,-3,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,13/11/2010,Birmingham,Alex McLeish,28/11/2007,1,5,8,74,1081,13,12,-3,9,prior_finish,-4,0,end_of_season,1496,12/06/2011
1011,22/05/2011,Birmingham,Alex McLeish,28/11/2007,0,1,9,99,1271,18,39,-20,9,prior_finish,-9,0,end_of_season,1496,12/06/2011
1011,14/08/2010,Birmingham,Alex McLeish,28/11/2007,1,4,7,62,990,1,0,0,9,prior_finish,8,0,end_of_season,1496,12/06/2011
1011,23/04/2011,Birmingham,Alex McLeish,28/11/2007,0,7,14,95,1242,11,38,-12,9,prior_finish,-2,0,end_of_season,1496,12/06/2011
1011,05/03/2011,Birmingham,Alex McLeish,28/11/2007,0,7,12,88,1193,11,30,-10,9,prior_finish,-2,0,end_of_season,1496,12/06/2011
1011,01/05/2011,Birmingham,Alex McLeish,28/11/2007,1,7,11,96,1250,6,38,-17,9,prior_finish,3,0,end_of_season,1496,12/06/2011
1011,15/05/2011,Birmingham,Alex McLeish,28/11/2007,0,4,9,98,1264,8,39,-18,9,prior_finish,1,0,end_of_season,1496,12/06/2011
1011,22/01/2011,Birmingham,Alex McLeish,28/11/2007,0,5,11,83,1151,12,23,-5,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,06/02/2011,Birmingham,Alex McLeish,28/11/2007,3,5,11,85,1166,3,24,-10,9,prior_finish,6,0,end_of_season,1496,12/06/2011
1011,20/04/2011,Birmingham,Alex McLeish,28/11/2007,0,8,15,94,1239,4,38,-10,9,prior_finish,5,0,end_of_season,1496,12/06/2011
1011,29/08/2010,Birmingham,Alex McLeish,28/11/2007,1,7,10,64,1005,3,4,1,9,prior_finish,6,0,end_of_season,1496,12/06/2011
1011,06/11/2010,Birmingham,Alex McLeish,28/11/2007,1,5,11,72,1074,9,11,-2,9,prior_finish,0,0,end_of_season,1496,12/06/2011
1011,16/01/2011,Birmingham,Alex McLeish,28/11/2007,1,5,11,82,1145,7,22,-5,9,prior_finish,2,0,end_of_season,1496,12/06/2011
1011,04/12/2010,Birmingham,Alex McLeish,28/11/2007,1,6,11,77,1102,8,17,-2,9,prior_finish,1,0,end_of_season,1496,12/06/2011
1011,28/12/2010,Birmingham,Alex McLeish,28/11/2007,1,6,11,79,1126,12,18,-3,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,20/11/2010,Birmingham,Alex McLeish,28/11/2007,3,6,8,75,1088,12,13,-3,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,12/12/2010,Birmingham,Alex McLeish,28/11/2007,0,6,11,78,1110,5,18,-2,9,prior_finish,4,0,end_of_season,1496,12/06/2011
1011,12/09/2010,Birmingham,Alex McLeish,28/11/2007,1,8,11,65,1019,1,5,1,9,prior_finish,8,0,end_of_season,1496,12/06/2011
1011,23/10/2010,Birmingham,Alex McLeish,28/11/2007,3,2,10,70,1060,12,7,-4,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,18/09/2010,Birmingham,Alex McLeish,28/11/2007,0,6,11,66,1025,2,6,1,9,prior_finish,7,0,end_of_season,1496,12/06/2011
1011,01/01/2011,Birmingham,Alex McLeish,28/11/2007,0,6,12,80,1130,13,19,-3,9,prior_finish,-4,0,end_of_season,1496,12/06/2011
1011,09/11/2010,Birmingham,Alex McLeish,28/11/2007,0,5,11,73,1077,3,12,-2,9,prior_finish,6,0,end_of_season,1496,12/06/2011
1011,25/09/2010,Birmingham,Alex McLeish,28/11/2007,1,6,10,67,1032,9,6,-1,9,prior_finish,0,0,end_of_season,1496,12/06/2011
1011,15/02/2011,Birmingham,Alex McLeish,28/11/2007,0,8,13,87,1175,2,30,-8,9,prior_finish,7,0,end_of_season,1496,12/06/2011
1011,04/01/2011,Birmingham,Alex McLeish,28/11/2007,3,3,9,81,1133,6,19,-6,9,prior_finish,3,0,end_of_season,1496,12/06/2011
1011,12/02/2011,Birmingham,Alex McLeish,28/11/2007,3,8,11,86,1172,12,27,-9,9,prior_finish,-3,0,end_of_season,1496,12/06/2011
1011,09/03/2011,Birmingham,Alex McLeish,28/11/2007,1,7,12,89,1197,2,30,-12,9,prior_finish,7,0,end_of_season,1496,12/06/2011
1011,19/03/2011,Birmingham,Alex McLeish,28/11/2007,0,7,12,90,1207,13,31,-12,9,prior_finish,-4,0,end_of_season,1496,12/06/2011
1011,02/02/2011,Birmingham,Alex McLeish,28/11/2007,1,5,11,84,1162,10,23,-10,9,prior_finish,-1,0,end_of_season,1496,12/06/2011
1011,09/04/2011,Birmingham,Alex McLeish,28/11/2007,1,4,12,92,1228,10,34,-12,9,prior_finish,-1,0,end_of_season,1496,12/06/2011
1011,02/10/2010,Birmingham,Alex McLeish,28/11/2007,0,6,11,68,1039,8,7,-1,9,prior_finish,1,0,end_of_season,1496,12/06/2011
1011,02/04/2011,Birmingham,Alex McLeish,28/11/2007,3,4,12,91,1221,15,31,-13,9,prior_finish,-6,0,end_of_season,1496,12/06/2011
1011,07/05/2011,Birmingham,Alex McLeish,28/11/2007,0,5,9,97,1256,8,39,-17,9,prior_finish,1,0,end_of_season,1496,12/06/2011
1011,27/11/2010,Birmingham,Alex McLeish,28/11/2007,1,6,10,76,1095,11,16,-2,9,prior_finish,-2,0,end_of_season,1496,12/06/2011
